Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov *Navi / Peruutuskamera / 1 omistaja*|2014|40 000|15 900 €|07-2021",2014,40 000,15 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Suomi-auto / Navi / Kamera / Merkkihuollettu /|2014|135 000|13 890 €|07-2021",2014,135 000,13 890 €,07-2021
Toyota Auris (1.6)|2014|88 361|14 250 €|08-2021,2014,88 361,14 250 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov|2014|117 000|15 500 €|07-2021",2014,117 000,15 500 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition *VARATTU SH* *** 6kk korotonta!, J. kotiintoimitus|2014|51 367|15 900 €|08-2021",2014,51 367,15 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S|2014|65 000|16 900 €|07-2021",2014,65 000,16 900 €,07-2021
Toyota Auris (1.6)|2014|115 000|12 800 €|07-2021,2014,115 000,12 800 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active*VETOKOUKKU,PERUUTUSKAMERA*NAVI* 1 OMISTAJA*|2014|105 000|14 480 €|07-2021",2014,105 000,14 480 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov|2014|36 000|14 890 €|07-2021",2014,36 000,14 890 €,07-2021
"Toyota Auris (1.3) Touring Sports 1,33 Dual VVT-i Life|2014|98 000|12 390 €|08-2021",2014,98 000,12 390 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Comfort 5ov/ 12kk Approved-turva/ Suomiauto|2014|144 000|14 900 €|07-2021",2014,144 000,14 900 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov - Approved-vaihtoauto, Xenonit, Peruutuskamera, Merkkihuollettu, Tutkat edessä ja takana, Navigoin|2014|89 000|15 690 €|07-2021",2014,89 000,15 690 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium A|2014|153 000|12 890 €|07-2021",2014,153 000,12 890 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort **RUOSTESUOJATTU / MERKKIHUOLLETTU / APPROVED**|2014|88 000|16 990 €|07-2021",2014,88 000,16 990 €,07-2021
"Toyota Auris (2) Touring Sports 2,0 D-4D Premium / Webasto / Vetokoukku / Peruutuskamera ja tutkat / Navi|2014|188 000|10 870 €|07-2021",2014,188 000,10 870 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition|2014|165 000|12 390 €|08-2021",2014,165 000,12 390 €,08-2021
"Toyota Auris (1.3) Touring Sports 1,33 Dual VVT-i Life ** Vetokoukku / Toyota Approved Turva 12kk ilman km rajaa **|2014|92 000|12 980 €|07-2021",2014,92 000,12 980 €,07-2021
"Toyota Auris (1.6) TourSports 1,6 Valvematic Comfort A * Navi* Peruutuskamera* KeyLessGo* Cruise*|2014|107 000|13 900 €|07-2021",2014,107 000,13 900 €,07-2021
"Toyota Auris (1.8) 1.8 HSD 99hv Aut. Hybrid Active Touring Sports #KORKO alk. 0,89%# *SÄHKÖNSININEN AURIS HYBRID*|2014|181 000|13 880 €|08-2021",2014,181 000,13 880 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active viikonlopun tarjous|2014|156 000|Ei hinnoiteltu|08-2021",2014,156 000,Ei hinnoiteltu,08-2021
"Toyota Auris (1.6) TourSports 1,6 Aut Valvematic Style Xenon, koukku,cruise Hieno auto!|2014|148 000|14 450 €|07-2021",2014,148 000,14 450 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - Toyota Approved vaihtoauto, Navigointi, Peruutuskamera, Tutkat, Xenon, Merkki|2014|87 000|15 780 €|07-2021",2014,87 000,15 780 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5ov|2014|127 900|12 800 €|08-2021",2014,127 900,12 800 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Comfort 5ov - Automaattivaihteisto, 2 x renkaat alumiinivantein, Navigointijärjestelmä|2014|98 000|15 980 €|07-2021",2014,98 000,15 980 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active (14|2014|105 000|14 900 €|07-2021",2014,105 000,14 900 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov ** Vakkari / BT Media & Handsfree / P-kamera / Ilmastointi **|2014|74 000|15 900 €|07-2021",2014,74 000,15 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3kk päästä|2014|99 000|15 590 €|07-2021",2014,99 000,15 590 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov A|2014|71 300|15 890 €|07-2021",2014,71 300,15 890 €,07-2021
"Toyota Auris (1.6) Toyota AURIS 1,6 Valvematic Active Edition 5ov|2014|31 000|16 290 €|08-2021",2014,31 000,16 290 €,08-2021
Toyota Auris (1.6)|2014|120 000|12 990 €|07-2021,2014,120 000,12 990 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Comfort Multidrive S|2014|56 000|16 900 €|07-2021",2014,56 000,16 900 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition - Suosikkifarmari täydellisellä merkkiliikkeen huoltokirjalla!|2014|101 000|14 900 €|07-2021",2014,101 000,14 900 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active|2014|117 300|13 900 €|08-2021",2014,117 300,13 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition Aut.|2014|126 000|13 480 €|07-2021",2014,126 000,13 480 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov ** 1-omisteinen / Suomi-auto / Toyota turva 12 kk ilman km rajaa **|2014|54 000|16 490 €|07-2021",2014,54 000,16 490 €,07-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Premium - Lasikatto / Xenon / Osanahkaverhoilu / Peruutuskamera|2014|112 000|15 850 €|07-2021,2014,112 000,15 850 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition / Peruutuskamera / Vakkari / Navigointi /|2014|151 000|13 900 €|08-2021",2014,151 000,13 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active ** Juuri tullut / Nopeimmalle / Ota yhteyttä 0207032607 / Navi / P-Kamera **|2014|93 000|13 900 €|08-2021",2014,93 000,13 900 €,08-2021
"Toyota Auris (1.8) Toyota Auris Touring Sports 1,8 Hybrid Luxury|2014|108 500|16 900 €|07-2021",2014,108 500,16 900 €,07-2021
"Toyota Auris (1.4) Touring Sports 1,4 D-4D DPF Active **Navi / Webasto / BT-audio / Peruutuskamera**|2014|174 000|10 490 €|11-2021",2014,174 000,10 490 €,11-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition|2014|121 000|13 990 €|08-2021",2014,121 000,13 990 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Comfort 5ov|2014|67 000|14 980 €|07-2021",2014,67 000,14 980 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active # Akusto juuri tarkastettu # Merkkihuollettu # Navi, USB, Bluetooth #|2014|138 000|14 200 €|07-2021",2014,138 000,14 200 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S / Suomiauto / Navi / Peruutuskamera / Merkkihuollettu / /|2014|180 000|12 390 €|09-2021",2014,180 000,12 390 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S|2014|98 000|15 490 €|08-2021",2014,98 000,15 490 €,08-2021
"Toyota Auris (1.6) *KUNTOTARKASTETTU* 1,6 Valvematic Active Edition 5ov A. Katsastettuna, Rahoituksella, Kotiin toimitettuna!|2014|73 000|15 490 €|08-2021",2014,73 000,15 490 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition|2014|65 000|16 890 €|08-2021",2014,65 000,16 890 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5ov - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus ko|2014|158 000|13 490 €|08-2021",2014,158 000,13 490 €,08-2021
"Toyota Auris (2) Touring Sports 2,0 D-4D DPF Active Edition**Rahoitus 0,86% + kulut Huoltorahalla**|2014|173 000|10 400 €|08-2021",2014,173 000,10 400 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition|2014|131 000|13 490 €|08-2021",2014,131 000,13 490 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Comfort Multidrive S 5ov - Hyvin varusteltu, äsken huollettu siisti Auris!|2014|63 000|16 480 €|08-2021",2014,63 000,16 480 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition**Rahoitus 0,86% + kulut Huoltorahalla**|2014|159 000|11 900 €|08-2021",2014,159 000,11 900 €,08-2021
"Toyota Auris (1.4) Touring Sports 1,4 D-4D DPF Active ** Suomi-auto / Vakkari / Koukku / Peruutuskamera / Bluetooth / Navi **|2014|246 000|8 900 €|08-2021",2014,246 000,8 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *Rahoitus 0,86% + kulut Huoltorahalla / Xenon /Navi*|2014|101 000|15 400 €|08-2021",2014,101 000,15 400 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov ** Suomi-auto **|2014|91 000|15 490 €|08-2021",2014,91 000,15 490 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5ov|2014|88 000|14 990 €|08-2021",2014,88 000,14 990 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active (MY14)|2014|112 000|13 700 €|08-2021",2014,112 000,13 700 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active #P-kamera #Navi #Juurikats. #Vakkari #Isofix|2014|196 000|10 990 €|08-2021",2014,196 000,10 990 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *SUOMI-auto* *Peruutuskamera* *Tutkat eteen ja taakse* *Navi* *** 6|2014|150 000|13 900 €|08-2021",2014,150 000,13 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - ""Huippusiisti hybridi"" #navi #peruutuskamera #tutkat edessä ja t|2014|135 000|15 890 €|09-2021",2014,135 000,15 890 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoitusta* - Hotel|2014|45 300|15 700 €|08-2021",2014,45 300,15 700 €,08-2021
"Toyota Auris (2) 2,0 D-4D DPF Active Edition 5ov|2014|354 000|6 790 €|08-2021",2014,354 000,6 790 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Juuri huollettu+HHC|2014|Ei ilmoitettu|Ei hinnoiteltu(Tax free)|08-2021",2014,Ei ilmoitettu,Ei hinnoiteltu(Tax free),08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Comfort|2014|91 000|14 600 €|08-2021",2014,91 000,14 600 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Comfort Multidrive S ** Suomi-auto / Navi / Tutkat / P-kamera / Xenon / Bluetooth **|2014|85 000|15 900 €|08-2021",2014,85 000,15 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S|2014|96 000|15 900 €|08-2021",2014,96 000,15 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Helmiäisvalkoinen / Panoramakatto **|2014|196 000|12 990 €|08-2021",2014,196 000,12 990 €,08-2021
"Toyota Auris (1.4) Touring Sports 1,4 D-4D DPF Life (MY14)|2014|87 000|11 900 €|08-2021",2014,87 000,11 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Navi, Cruise, Tutkat, P-Kamera, Uudet renkaat!|2014|112 000|15 690 €|08-2021",2014,112 000,15 690 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Comfort|2014|121 000|14 500 €|08-2021",2014,121 000,14 500 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoitusta*|2014|100 100|13 700 €|09-2021",2014,100 100,13 700 €,09-2021
"Toyota Auris (2) 2,0 D-4D DPF Active 5ov KASKO -50% ja KÄSIRAHA alk. 0e!|2014|200 000|8 870 €|08-2021",2014,200 000,8 870 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium 5ov (MY14)|2014|99 000|16 000 €|08-2021",2014,99 000,16 000 €,08-2021
Toyota Auris (1.8) Toyota Toyota Auris Touring 1.8 Hybrid|2014|106 500|14 800 €|09-2021,2014,106 500,14 800 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active A *TÄYDELLINEN MERKKILIIKKEEN HUOLTOHISTORIA. KATSOTHAN LISÄTIEDOT*|2014|151 000|14 490 €|08-2021",2014,151 000,14 490 €,08-2021
Toyota Auris (1.8)|2014|240 000|12 950 €|08-2021,2014,240 000,12 950 €,08-2021
Toyota Auris (1.6)|2014|142 777|11 900 €|09-2021,2014,142 777,11 900 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Comfort 5ov|2014|59 500|15 900 €|08-2021",2014,59 500,15 900 €,08-2021
"Toyota Auris (1.6) Toyota AURIS Touring Sports 1,6 Valvematic Active Edition A|2014|70 000|16 900 €|09-2021",2014,70 000,16 900 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Style Multidrive S 5ov - Korko 2,99% + kulut|2014|89 000|15 900 €|08-2021",2014,89 000,15 900 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov / Panorama lasikatto / Xenon ajovalot / Vakkari|2014|78 000|14 900 €|08-2021",2014,78 000,14 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1.8 Hybrid Premium PANORAMA (MY14) *LYÖMÄTTÖMÄT X-EDUT! Korko alk. 0,99%!* SÄHKÖ-KAURIS!*|2014|189 000|13 890 €|09-2021",2014,189 000,13 890 €,09-2021
"Toyota Auris (2) Toyota AURIS 2,0 D-4D DPF Active Edition 5ov|2014|75 000|14 900 €|09-2021",2014,75 000,14 900 €,09-2021
Toyota Auris (1.8)|2014|131 747|15 900 €|08-2021,2014,131 747,15 900 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen** -|2014|199 590|9 890 €|08-2021",2014,199 590,9 890 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition, Korko 0,99%|2014|156 000|13 900 €|08-2021",2014,156 000,13 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active (MY14)|2014|90 100|14 950 €|09-2021",2014,90 100,14 950 €,09-2021
Toyota Auris (1.6)|2014|158 000|13 490 €|08-2021,2014,158 000,13 490 €,08-2021
"Toyota Auris (1.8) Touring 1,8 Hybrid / Rahoitus alkaen jopa 0 eur käsirahalla / Osanahka / Peruutuskamera / Vakkari|2014|240 000|12 880 €|08-2021",2014,240 000,12 880 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium 5ov *SUOMI-AUTO, NAVI* *** J. autoturva saatavilla, 6kk korotonta!, J. kotiintoi|2014|136 000|14 800 €|08-2021",2014,136 000,14 800 €,08-2021
Toyota Auris (1.6)|2014|145 300|13 700 €|09-2021,2014,145 300,13 700 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *Koukku, Panorama* KORKO: 1.99% + KASKO 3kk 0e!|2014|99 000|16 870 €|08-2021",2014,99 000,16 870 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Aut. # VARUSTELTUNA # Navigointi, Kamera, Panoraama, Lohkolämmitin + Sisäpistoke #|2014|168 000|14 800 €|11-2021",2014,168 000,14 800 €,11-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active ** Juuri tullut / Nopeimmalle / Ota yhteyttä 0207032607 / Navi / P-Kamera **|2014|93 000|13 900 €|08-2021",2014,93 000,13 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active A *Navi *Peruutuskamera * MYÖS VAIHTO / RAHOITUS Esim. ilman käsirahaa 179e/kk|2014|185 000|12 800 €|08-2021",2014,185 000,12 800 €,08-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Active 5ov *siisti*|2014|103 000|15 500 €|08-2021",2014,103 000,15 500 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Vmatic Active Edit|2014|94 000|14 000 €|09-2021",2014,94 000,14 000 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov A|2014|98 544|13 900 €|09-2021",2014,98 544,13 900 €,09-2021
Toyota Auris (1.8)  Tarjous. Ei vaihtoa.|2014|177 000|11 800 €|10-2021,2014,177 000,11 800 €,10-2021
Toyota Auris (1.8) Touring Sport 1.8 Hybrid Active A|2014|76 000|15 999 €|09-2021,2014,76 000,15 999 €,09-2021
"Toyota Auris (1.8) 1.8 Hybrid Touring Sports Active * Merkkihuollettu / Toyota Touch&Go / Peruutuskamera / Juuri katsastettu * - ""Hullut av|2014|64 000|16 450 €|09-2021",2014,64 000,16 450 €,09-2021
"Toyota Auris (1.6) 1,6 Touring Sports Vmatic Active Edit Aut # Navigointi, Kamera, Vakionopeudensäädin, Bluetooth # JUURI KATSASTETTU #|2014|153 000|14 780 €|10-2021",2014,153 000,14 780 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active (14|2014|100 000|14 000 €|09-2021",2014,100 000,14 000 €,09-2021
"Toyota Auris (1.8) 1.8 Hybrid Touring Sports Active * Merkkihuollettu / Toyota Touch&Go / Peruutuskamera / Juuri katsastettu * - ""Hullut av|2014|64 000|16 450 €|08-2021",2014,64 000,16 450 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Navi / Pysäköintikamera / Bluetooth / Hyvät huollot / 2 Renkaat vanteineen - ""Hullu|2014|193 000|12 650 €|10-2021",2014,193 000,12 650 €,10-2021
Toyota Auris (1.8) 1.8 HYBRID ACTIVE AUT HB **PREMIUM** 1/2 NAHAT* NAVI*KEYLESS GO* PERUUTUSKAMERA* PDC*YMS!!|2014|108 000|14 790 €|09-2021,2014,108 000,14 790 €,09-2021
Toyota Auris (1.6)|2014|88 700|16 500 €|09-2021,2014,88 700,16 500 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - Navigointi, peruutuskamera, merkkiliikkeen huoltokirja|2014|83 000|17 900 €|09-2021",2014,83 000,17 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition *** 6kk korotonta!, J. kotiintoimitus|2014|129 000|15 800 €|09-2021",2014,129 000,15 800 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Comfort 5ov|2014|55 000|15 980 €|09-2021",2014,55 000,15 980 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort - Korko 1,89%, Rahoitus jopa ilman käsirahaa! Xenon, Tutkat, P-kamera, Koukku, Kuntota|2014|135 000|15 750 €|09-2021",2014,135 000,15 750 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5ov|2014|138 000|12 900 €|10-2021",2014,138 000,12 900 €,10-2021
Toyota Auris (1.8) / Cruise / Kamera + Tutkat / Navi /|2014|22 000|17 890 €|09-2021,2014,22 000,17 890 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition ** 1-omistajalta / Merkkihuollettu / P-kamera / Navi **|2014|95 000|14 900 €|09-2021",2014,95 000,14 900 €,09-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active **PREMIUM** *1/2 NAHKA* PCD* KEYLESS-GO* SUPERVARUSTEIN + MERKKIHUOLLETTU*2 x RENKAAT|2014|114 000|16 890 €|09-2021,2014,114 000,16 890 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov** Veloituksetta Toyota Approved Turva 12kk ilman km rajaa **|2014|127 000|13 490 €|09-2021",2014,127 000,13 490 €,09-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Active 5ov *siisti*|2014|104 000|15 500 €|09-2021",2014,104 000,15 500 €,09-2021
"Toyota Auris (2) 2,0 D-4D DPF Active 5ov KORKO: 1.99% + KASKO 3kk 0e!|2014|204 000|8 470 €|09-2021",2014,204 000,8 470 €,09-2021
Toyota Auris (1.6) ilman käsirahaa 202e/kk|2014|129 000|Ei hinnoiteltu|09-2021,2014,129 000,Ei hinnoiteltu,09-2021
"Toyota Auris (1.8) 1.8 Hybrid Touring Sports Active *Avajaistarjous 1.89% korko tähän autoon / Merkki huoltohistoria / * - ""NYT HULLUT AVAJ|2014|64 000|16 250 €|09-2021",2014,64 000,16 250 €,09-2021
Toyota Auris (1.6)|2014|66 773|14 900 €|09-2021,2014,66 773,14 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Suosikki-Auris Hybrid-farmarina|2014|99 000|16 790 €|09-2021",2014,99 000,16 790 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active **Vetokoukku, Tutkat, Navi**|2014|125 000|13 990 €|09-2021",2014,125 000,13 990 €,09-2021
Toyota Auris (1.6)|2014|62 000|14 800 €|10-2021,2014,62 000,14 800 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen** - Toyota Approved|2014|143 000|13 590 €|09-2021",2014,143 000,13 590 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S // Navi / Koukku / merkkiliikkeen huoltokirja / JUURI HUOLLETTU !|2014|118 000|15 290 €|10-2021",2014,118 000,15 290 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active A|2014|116 000|14 850 €|09-2021",2014,116 000,14 850 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen|2014|100 000|15 390 €|09-2021",2014,100 000,15 390 €,09-2021
Toyota Auris (1.6)|2014|135 157|14 900 €|09-2021,2014,135 157,14 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Tulossa / Merkkihuollettu / P-kamera **|2014|142 000|13 880 €|09-2021",2014,142 000,13 880 €,09-2021
Toyota Auris (1.8) / Cruise / Kamera / Bluetooth|2014|102 000|14 890 €|09-2021,2014,102 000,14 890 €,09-2021
"Toyota Auris (1.6) Touring Sports 1.6 Valvematic Active Multidrive S. P-kamera, BT, Rattivaihteet, Cruise. Kats 7/2023.|2014|145 000|13 990 €|09-2021",2014,145 000,13 990 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 / Koukku / Navi / Peruutuskamera / 2x Renkaat / Huoltokirja /|2014|95 000|14 850 €|10-2021",2014,95 000,14 850 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S / Hieno merkkihuollettu auto 1-omistajalta|2014|87 000|14 990 €|09-2021",2014,87 000,14 990 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Multidrive S 5ov *** Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2014|58 000|15 790 €|09-2021",2014,58 000,15 790 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2014|163 000|15 700 €|09-2021",2014,163 000,15 700 €,09-2021
"Toyota Auris (1.6) Toyota AURIS 1,6 Valvematic Active Edition 5ov Aut.|2014|107 000|14 990 €|09-2021",2014,107 000,14 990 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Lounge / Vetokoukku / Navi / Osanahat / Keyless GO /|2014|158 000|13 900 €|09-2021",2014,158 000,13 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Vakkari / Navi / Peruutuskamera / Bluetooth **|2014|213 000|11 900 €|09-2021",2014,213 000,11 900 €,09-2021
Toyota Auris (1.8)|2014|128 701|15 900 €|09-2021,2014,128 701,15 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active, 1 omistaja|2014|81 000|15 900 €|09-2021",2014,81 000,15 900 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S/ 12kk Approved-turva/ koukku/ navi/|2014|107 000|15 300 €|10-2021",2014,107 000,15 300 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Bi-Xenon, Kamera, Tutkat, Cruise, Bluetooth, Aux, Lohkol. ja sisäp.|2014|117 000|15 600 €|09-2021",2014,117 000,15 600 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition ** Xenon valot - Navi - Parkkitutkat ja kamera - Automaatti-ilmastointi **|2014|138 000|13 800 €|10-2021",2014,138 000,13 800 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Hybrid, Peruutuskamera, Irroitettava vetokoukku|2014|136 000|14 900 €|10-2021",2014,136 000,14 900 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition|2014|165 000|12 390 €|09-2021",2014,165 000,12 390 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - **Korkotarjous alk. 1,99%+kulut/max48kk**Toimitusmahdollisuus kok|2014|135 438|14 990 €|10-2021",2014,135 438,14 990 €,10-2021
Toyota Auris (1.8)|2014|80 000|16 990 €|10-2021,2014,80 000,16 990 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S *** Juuri tullut / Vetokoukku / P-Kamera / Navi ***|2014|119 000|14 790 €|10-2021",2014,119 000,14 790 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active **VÄHÄN AJETTU / SIISTI / KOUKKU**|2014|95 000|14 890 €|10-2021",2014,95 000,14 890 €,10-2021
Toyota Auris (1.8) / Lasikatto / Nahat / Xenonit / Tutkat + Kamera|2014|161 000|15 890 €|10-2021,2014,161 000,15 890 €,10-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Multidrive S 5ov **Juuri tullut / Hyvät varusteet / Peruutuskamera / Tutkat / Navi / Juuri|2014|91 000|15 990 €|10-2021",2014,91 000,15 990 €,10-2021
"Toyota Auris (1.8) Lasikatto, Nahkasisusta, Pysäköintitutkat, jne|2014|118 000|15 500 €|09-2021",2014,118 000,15 500 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium / LASIKATTO / OSANAHAT / KOUKKU / NAVI / SUOMIAUTO|2014|75 000|17 990 €|10-2021",2014,75 000,17 990 €,10-2021
Toyota Auris (1.8) Toyota Toyota Auris Touring 1.8 Hybrid|2014|106 500|14 800 €|10-2021,2014,106 500,14 800 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid 5d/Navi/P-Avustin/Puolinahkaverhoilu/Tutkat/P-Kamera/|2014|108 458|15 880 €|10-2021",2014,108 458,15 880 €,10-2021
