,address,latitude,longitude
1513,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
1514,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1515,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1516,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1517,"Espoo , Suurpelto , Klariksentie 4",60.183627,24.740431
1518,"Espoo , Leppävaara , Leirikaari 24",60.22063,24.809466
1519,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1520,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1521,"Espoo , Haukilahti , Kuhatie 12-18 C",60.164069,24.772597
1522,"Espoo , Saunalahti , Kummelivuorentie 3",60.164058,24.615095
1523,"Espoo , Otaniemi , Servinkuja 3",60.179189,24.828084
1524,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1525,"Espoo , Kauklahti , Hansakallio 3 A",60.184653,24.601151
1526,"Espoo , Niittykumpu , Niittytaival 7 A",60.172015,24.764398
1527,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1528,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 D",60.214496,24.832756
1529,"Espoo , Espoon keskus , Asemakuja 3",63.099603,23.035782
1530,"Espoo , Matinkylä , Kala-Maija 3",60.158983,24.740123
1531,"Espoo , Tuomarila , Kulovalkeantie 21",60.207298,24.686877
1532,"Espoo , Matinkylä , Matinkatu 22 F",60.15789,24.740306
1533,"Espoo , Matinkylä , Kala-Maija 3",60.158983,24.740123
1534,"Espoo , Saunalahti , Tyyrpuuri 2",60.20956,24.65104
1535,"Espoo , Kuninkainen , Herttuantie 4",60.282295,24.96276
1536,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1537,"Espoo , Kivenlahti , Marinkallio 4",60.15724,24.641398
1538,"Espoo , Kivenlahti , Jälkimaininki 4",60.15724,24.641398
1539,"Espoo , Perkkaa , Majurinkatu 3 A",60.218008,24.81752
1540,"Espoo , Korkoontie 4 B31",60.20956,24.65104
1541,"Espoo , Saarniraivio , Sokinsuontie 9",60.20956,24.65104
1542,"Espoo , Leppävaara , Zanseninkuja 2",60.22063,24.809466
1543,"Espoo , Olari , Ylismäentie 12",60.167557,24.735159
1544,"Espoo , Olari , Ylismäentie 12",60.167557,24.735159
1545,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
1546,"Espoo , Matinkylä , Matinraitti 14 C",60.15709,24.744337
1547,"Espoo , Espoon keskus , Reviisorinkatu 3 C 26",60.20475,24.65233
1548,"Espoo , Vermonniitty , Perilänniitty 3 A",60.20956,24.65104
1549,"Espoo , Vermonniitty , Perilänniitty 3 A",60.20956,24.65104
1550,"Espoo , Saunalahti , Saunalahdenkatu 1 B",60.168787,24.618827
1551,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1552,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1553,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1554,"Espoo , Suurpelto , Piilipuuntie 15 B",60.187206,24.740654
1555,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1556,"Espoo , Tuomarila , Kulovalkeantie 21",60.207298,24.686877
1557,"Espoo , Leppävaara , Porarinkatu 3",60.22063,24.809466
1558,"Espoo , Matinkylä , Matinniitynkuja 1",60.160126,24.745001
1559,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1560,"Espoo , Tuomarila , Kulovalkeantie 17",60.20672,24.684662
1561,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
1562,"Espoo , Tuomarila , Kulovalkeantie 17",60.20672,24.684662
1563,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1564,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1565,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
1566,"Espoo , Matinkylä , Nelikkotie 2",60.161998,24.740475
1567,"Espoo , Matinkylä , Nelikkotie 2",60.161998,24.740475
1568,"Espoo , Piispansilta , Piispanpiha 4 C",60.164302,24.734927
1569,"Espoo , Olari , Kuvastimentie 1",60.167557,24.735159
1570,"Espoo , Suurpelto , Maakirjantie 1",65.025238,25.564818
1571,"Espoo , Suurpelto , Maakirjantie 1",65.025238,25.564818
1572,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
1573,"Espoo , Saunalahti , Linjaloistonkatu 3",60.20956,24.65104
1574,"Espoo , Leppävaara , Vallikatu 17",60.22063,24.809466
1575,"Espoo , Niittykumpu , Niittyportinpolku 2 B",60.172015,24.764398
1576,"Espoo , Niittykumpu , Niittysillankulma 2 F",60.172015,24.764398
1577,"Espoo , Haukilahti , Kiiskenevä 2 E",60.164656,24.775459
1578,"Espoo , Tapiola , Kelohongantie 9 A",60.175487,24.803185
1579,"Espoo , Suvela , Kirstinsyrjä 6A10",60.205145,24.656968
1580,"Espoo , Tapiola , Jousenportti",60.20956,24.65104
1581,"Espoo , Friisinmäenaukio 7",60.209097,24.782737
1582,"Espoo , Friisinmäenaukio 7",60.209097,24.782737
1583,"Espoo , Miilukorpi , Sysimaa 7",60.226437,24.653491
1584,"Espoo , Saarniraivio , Saarnimäenkuja 4",60.20956,24.65104
1585,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1586,"Espoo , Iivisniemi , Norppatie 9",60.147467,24.698379
1587,"Espoo , Tapiola , Elosalamantie 2",60.175487,24.803185
1588,"Espoo , Olari , Ilmakuja 3",60.167557,24.735159
1589,"Espoo , Niittykumpu , Niittymaantie 10",60.172015,24.764398
1590,"Espoo , Suurpelto , Piilipuuntie 7",60.18578,24.740806
1591,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1592,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1593,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1594,"Espoo , Laaksolahti , Rastasniityntie 1",60.232914,24.753493
1595,"Espoo , Ratamotie 6",60.232342,24.774592
1596,"Espoo , Suurpelto , Suurpellon puistokatu 4",60.184761,24.743726
1597,"Espoo , Suurpelto , Suurpellon Puistokatu 6 A-C",60.185172,24.743572
1598,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1599,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1600,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1601,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1602,"Espoo , Kilo , Trillakatu 2",60.216899,24.785207
1603,"Espoo , Espoonlahti , Puosunrinne 6",60.148876,24.646698
1604,"Espoo , Pohjois-Tapiola , Tietäjäntie 3",60.188539,24.802324
1605,"Espoo , Laaksolahti , Rastasniityntie 1",60.232914,24.753493
1606,"Espoo , Suvela , Joupinmäensyrjä 8",60.202321,24.676075
1607,"Espoo , Espoon keskus , Asemakuja 1",60.20445,24.659754
1608,"Espoo , Ratamotie 6",60.232342,24.774592
1609,"Espoo , Otaniemi , Otakallio 2 B",60.179189,24.828084
1610,"Espoo , Laaksolahti , Tapiontie 5",64.692904,24.581527
1611,"Espoo , Ymmersta , Ullantorpantie 3",60.205105,24.70387
1612,"Espoo , Vermonniitty , Anna Sahlsténin katu 10",60.21383,24.827185
1613,"Espoo , Karhusuo , Ylämyllyntie 9 C 20",60.22542,24.657916
1614,"Espoo , Matinkylä , Nelikkotie 8 B",60.162374,24.744072
1615,"Espoo , Suurpelto , Piilipuuntie 7",60.18578,24.740806
1616,"Espoo , Kauklahti , Tegelhagen 2",60.184653,24.601151
1617,"Espoo , Järvenperä , Pellaksenmäentie 15",60.230705,24.689381
1618,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1619,"Espoo , Niittykumpu , Niittykatu 2",60.486842,25.102745
1620,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1621,"Espoo , Niittykumpu , Niittytaival 5",60.172015,24.764398
1622,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1623,"Espoo , Saarniraivio , Saarnimäenkuja 4",60.20956,24.65104
1624,"Espoo , Leppävaara , Harakantie 20",60.22063,24.809466
1625,"Espoo , Leppävaara , Ajurinkuja 1",60.22063,24.809466
1626,"Espoo , Matinkylä , Nelikkotie 8 C",60.162374,24.744072
1627,"Espoo , Suurpelto , Suurpellon puistokatu 7 B",60.185735,24.744489
1628,"Espoo , Mäkkylä , Komendantintie 1",60.222912,24.8322
1629,"Espoo , Niittykumpu , Niittykatu 11 A19",60.179646,24.755075
1630,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
1631,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1632,"Espoo , Leppävaara , Ajurinkuja 1",60.22063,24.809466
1633,"Espoo , Leppävaara , Gyldenärinkatu 1",60.22063,24.809466
1634,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
1635,"Espoo , Matinkylä , Rauhalanpuisto 4",60.16415,24.744977
1636,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1637,"Espoo , Vanttila , Puusorvarintie 3",60.188916,24.618721
1638,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1639,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1640,"Espoo , Espoon keskus , Sinettikuja 3",60.202084,24.657504
1641,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1642,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1643,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1644,"Espoo , Painiitty , Lotankatu 8",60.950568,25.675844
1645,"Espoo , Piispanpiha 5 B",60.159058,24.707635
1646,"Espoo , Suvela , Suvelantie 14",60.20346,24.675976
1647,"Espoo , Saunalahti , Tiimalasintie 4",60.168544,24.613814
1648,"Espoo , Ruutikuja 1",60.22358,24.823037
1649,"Espoo , Olari , Kuvastimentie 1 G",60.167557,24.735159
1650,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1651,"Espoo , Vermonniitty , Uuno Kailaan katu 6",60.212804,24.831965
1652,"Espoo , Pohjois-Tapiola , Tietäjäntie 3",60.188539,24.802324
1653,"Espoo , Pohjois-Tapiola , Tietäjäntie 3",60.188539,24.802324
1654,"Espoo , Espoon keskus , Asemakuja 3",63.099603,23.035782
1655,"Espoo , Pisa , Finnoontie 36",60.174963,24.686537
1656,"Espoo , Matinkylä , Matinkallio 7 B",60.164303,24.746589
1657,"Espoo , Haukilahti , Kiiskenevä 2 B",60.164656,24.775459
1658,"Espoo , Piispanpiha 5 C",60.159058,24.707635
1659,"Espoo , Muurarinkuja 1 D",60.224188,24.811982
1660,"Espoo , Niittykumpu , Niittykatu 10 C",60.459372,26.212679
1661,"Espoo , Vermonniitty , Anna Sahlsténin katu 8",60.213433,24.827591
1662,"Espoo , Leppävaara , Itsehallintotie 1",60.22063,24.809466
1663,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
1664,"Espoo , Matinkylä , Nelikkotie 2",60.161998,24.740475
1665,"Espoo , Suurpelto , Maakirjantie 2",60.184082,24.742871
1666,"Espoo , Kilo , Kilonportti 5",60.218644,24.783717
1667,"Espoo , Matinkylä , Nelikkotie 2",60.161998,24.740475
1668,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1669,"Espoo , Matinkylä , Rauhalanpuisto 4",60.16415,24.744977
1670,"Espoo , Olari , Kuvastimentie 1 F",60.167557,24.735159
1671,"Espoo , Niittykumpu , Niittyportinpolku 2 A",60.172015,24.764398
1672,"Espoo , Tapiola , Tietäjäntie 11 B",60.175487,24.803185
1673,"Espoo , Leppävaara , Nuotiopiha 1 C 42",60.22063,24.809466
1674,"Espoo , Tuomarila , Tuomarilantie 9",60.205282,24.682038
1675,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1676,"Espoo , Leppävaara , Leppäviita 5",60.22063,24.809466
1677,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1678,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1679,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1680,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1681,"Espoo , Olari , Piispanportti 9",60.167557,24.735159
1682,"Espoo , Leppävaara , Leirikaari 24",60.22063,24.809466
1683,"Espoo , Matinkylä , Matinkallio 7 A",60.164303,24.746589
1684,"Espoo , Vermonniitty , Perilänniitty 7 C",60.20956,24.65104
1685,"Espoo , Kilo , Kilonpurontie 4 B",60.215343,24.784536
1686,"Espoo , Miilukorpi , Sysimaa 7",60.226437,24.653491
1687,"Espoo , Espoon keskus , Espoonaukio 7 A 4",60.20475,24.65233
1688,"Espoo , Espoon keskus , Reviisorinkatu 3 B 24",60.206237,24.66477
1689,"Espoo , Perkkaa , Perkkaantie 3",60.218008,24.81752
1690,"Espoo , Matinkylä , Markkinakatu 2",60.160572,24.736914
1691,"Espoo , Suurpelto , Suurpellon Puistokatu 12 A",60.185966,24.742182
1692,"Espoo , Kauklahti , Fickenkuja 2 C-E",60.184653,24.601151
1693,"Espoo , Soukka , Alakartanontie 7",60.136954,24.673035
1694,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 C",60.214496,24.832756
1695,"Espoo , Lintuvaara , Peukaloisenpolku 1",60.492212,22.101011
1696,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1697,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1698,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1699,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1700,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1701,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1702,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1703,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1704,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1705,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1706,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1707,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1708,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1709,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1710,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1711,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1712,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1713,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1714,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1715,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1716,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1717,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1718,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1719,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1720,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1721,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1722,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1723,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1724,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1725,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1726,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1727,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1728,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1729,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1730,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1731,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1732,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1733,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1734,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1735,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1736,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1737,"Espoo , Niittykumpu , Niittykummuntie 4 A",60.172015,24.764398
1738,"Espoo , Saunalahti , Itäviitta 5 B",60.167245,24.615477
1739,"Espoo , Leppävaara , Kyyhkysmäki 24",60.22063,24.809466
1740,"Espoo , Matinkylä , Nelikkotie 8 C",60.162374,24.744072
1741,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
1742,"Espoo , Saunalahti , Pohjoisviitta 1 B",60.165934,24.612039
1743,"Espoo , Kilo , Vanharaide 3 B",60.217396,24.783783
1744,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1745,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
1746,"Espoo , Olari , Puolikuu 2 B",60.167557,24.735159
1747,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1748,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1749,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1750,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1751,"Espoo , Niittykumpu , Niittykatu 1 E-F",62.315625,27.837681
1752,"Espoo , Tapiola , Itäranta 11 C",60.175487,24.803185
1753,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
1754,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1755,"Espoo , Suvela , Kirstintie 28",60.205054,24.672615
1756,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1757,"Espoo , Pisa , Finnoontie 36",60.174963,24.686537
1758,"Espoo , Laaksolahti , Rastasniityntie 1",60.232914,24.753493
1759,"Espoo , Suvela , Kirstintie 28",60.205054,24.672615
1760,"Espoo , Espoon keskus , Kirstinsyrjä 7 D",60.205775,24.67121
1761,"Espoo , Leppävaara , Porarinkatu 1",60.22063,24.809466
1762,"Espoo , Olari , Ylismäentie 12 G",60.167557,24.735159
1763,"Espoo , Olari , Kuunkierros 3",60.167557,24.735159
1764,"Espoo , Tapiola , Sateentie 2A 6",60.175487,24.803185
1765,"Espoo , Laurinlahti , Ristiniementie 19 A",60.139567,24.642482
1766,"Espoo , Finnoo , Peijinkuja 1",60.20956,24.65104
1767,"Espoo , Mäkkylä , Adjutantinkatu 3 D",60.221627,24.834885
1768,"Espoo , Matinkylä , Rauhalanpuisto 6",60.163865,24.744317
1769,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
1770,"Espoo , Piispansilta , Piispanpiha 4",60.164302,24.734927
1771,"Espoo , Mankkaa , Klovinportti 2",60.203626,24.757571
1772,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
1773,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 D",60.214496,24.832756
1774,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1775,"Espoo , Suurpelto , Piilipuuntie 7",60.18578,24.740806
1776,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 C",60.214496,24.832756
1777,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1778,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
1779,"Espoo , Matinkylä , Pyyntitie 1 C",65.092511,25.442619
1780,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
1781,"Espoo , Saunalahti , Reelinkikatu 4 A 06",60.20956,24.65104
1782,"Espoo , Lintukorpi 13",60.231077,24.80325
1783,"Espoo , Espoonlahti , Amiraalin Puistotie 8 B",60.151215,24.663666
1784,"Espoo , Mankkaa , Taavinharju 16",60.19705,24.762314
1785,"Espoo , Vermonniitty , Runoratsunkatu 1",60.20956,24.65104
1786,"Espoo , Suurpelto , Suurpellon puistokatu 4",60.184761,24.743726
1787,"Espoo , Kiltakallio , Viirikuja 1 A",60.20956,24.65104
1788,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1789,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1790,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
1791,"Espoo , Leppävaara , Säterinrinne 2 A 01",60.22063,24.809466
1792,"Espoo , Leppävaara , Säterinkuja 1 A 18",60.22063,24.809466
1793,"Espoo , Gumböle , Hirvisuontie 5 A 02",60.217281,24.628092
1794,"Espoo , Saunalahti , Paapuuri 4",60.20956,24.65104
1795,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
1796,"Espoo , Olari , Sammalkalliontie 4",60.167557,24.735159
1797,"Espoo , Matinkylä , Lekkerikuja 1",62.615664,29.714036
1798,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1799,"Espoo , Matinkylä , Matinniitynkuja 7",60.159644,24.742024
1800,"Espoo , Matinkylä , Matinniitynkuja 7",60.159644,24.742024
1801,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1802,"Espoo , Sepänkylä , Peuraniitty 1B",60.20956,24.65104
1803,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1804,"Espoo , Painiitty , Lotankatu 6",60.235971,24.828284
1805,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1806,"Espoo , Kilo , Nihtitorpankuja 5",60.208151,24.756396
1807,"Espoo , Espoon keskus , Valakuja 8",60.202552,24.658554
1808,"Espoo , Matinkylä , Matinpuronkuja 2 C",60.161466,24.754101
1809,"Espoo , Mäkkylä , Adjutantinkatu 3 B",60.221627,24.834885
1810,"Espoo , Suvela , Kirstintie 7 B",62.283398,25.752038
1811,"Espoo , Suurpelto , Piilipuuntie 1B",60.184587,24.741916
1812,"Espoo , Suurpelto , Piilipuuntie 1C",60.184587,24.741916
1813,"Espoo , Saunalahti , Tiimalasintie 6 C",60.167836,24.61437
1814,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1815,"Espoo , Suurpelto , Klariksentie 1",60.184269,24.739611
1816,"Espoo , Suurpelto , Maakirjantie 2",60.184082,24.742871
1817,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
1818,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1819,"Espoo , Kilo , PUISTOPIHA 2 C",60.216489,24.789694
1820,"Espoo , Suurpelto , Maakirjantie 1",65.025238,25.564818
1821,"Espoo , Muurarinkuja 1 F",60.224188,24.811982
1822,"Espoo , Niittykumpu , Niittykatu 10 D",60.459372,26.212679
1823,"Espoo , Leppävaara , Postipuuntie 10",60.22063,24.809466
1824,"Espoo , Leppävaara , Postipuuntie 10",60.22063,24.809466
1825,"Espoo , Matinkylä , Markkinakatu 4 B",60.160451,24.736148
1826,"Espoo , Vermonniitty , Anna Sahlsténin katu 8",60.213433,24.827591
1827,"Espoo , Vermonniitty , Anna Sahlsténin katu 8",60.213433,24.827591
1828,"Espoo , Leppävaara , Ruusutorpantie 2",60.22063,24.809466
1829,"Espoo , Suurpelto , Suurpellon Puistokatu 6 A-C",60.185172,24.743572
1830,"Espoo , Matinkylä , Pyyntitie 1 C",65.092511,25.442619
1831,"Espoo , Tiistilä , KALAONNENTIE 3 B",60.15626,24.728604
1832,"Espoo , Leppävaara , Zanseninkuja 2",60.22063,24.809466
1833,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1834,"Espoo , Suurpelto , Piilipuuntie 15 A",60.187206,24.740654
1835,"Espoo , Vanttila , Mesimäki 10",60.18524,24.617112
1836,"Espoo , Niittykumpu , Niittykatu 1 C-D",62.315625,27.837681
1837,"Espoo , Otaniemi , Kivimiehentie 2",60.179189,24.828084
1838,"Espoo , Niittykumpu , Niittykatu 1 E-F",62.315625,27.837681
1839,"Espoo , Lippajärvi , Ingaksenmäki 2",60.223864,24.693691
1840,"Espoo , Mankkaa , Klovinportti 2",60.203626,24.757571
1841,"Espoo , Jouppi , Joupinmäenkulma 3",60.204773,24.67453
1842,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
1843,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
1844,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 C",60.214496,24.832756
1845,"Espoo , Vermonniitty , Uuno Kailaan katu 6",60.212804,24.831965
1846,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1847,"Espoo , Painiitty , Lotankatu 3",60.950241,25.674546
1848,"Espoo , Suurpelto , Piilipuuntie 21 A",61.171121,24.657838
1849,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1850,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
1851,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1852,"Espoo , Suurpelto , Piilipuuntie 21 E",61.171121,24.657838
1853,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
1854,"Espoo , Suurpelto , Piilipuuntie 21 D",61.171121,24.657838
1855,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
1856,"Espoo , Mäkkylä , Adjutantinkatu 3 B",60.221627,24.834885
1857,"Espoo , Tapiola , Jousenkaari 5",60.175487,24.803185
1858,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1859,"Espoo , Espoon keskus , Kiltakuja 1",60.199496,24.65491
1860,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
1861,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1862,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1863,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1864,"Espoo , Kivenlahti , Marinkallio 8",60.15724,24.641398
1865,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1866,"Espoo , Matinkylä , Kala-Maija 3",60.158983,24.740123
1867,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 D",60.214496,24.832756
1868,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
1869,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
1870,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1871,"Espoo , Niittykumpu , Koivu-Mankkaan tie 1",60.172015,24.764398
1872,"Espoo , Matinkylä , Rauhalanpuisto 4",60.16415,24.744977
1873,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1874,"Espoo , Matinkylä , Matinkallio 7 B",60.164303,24.746589
1875,"Espoo , Espoonlahti , Ulappakatu 1 G",60.1505,24.655735
1876,"Espoo , Saunalahti , Saunalahdenkatu 1 A",60.168787,24.618827
1877,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
1878,"Espoo , Kivenlahti , Aallonhuippu 4",60.15724,24.641398
1879,"Espoo , Suurpelto , Piilipuuntie 21 E",61.171121,24.657838
1880,"Espoo , Suurpelto , Maakirjantie 1",65.025238,25.564818
1881,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1882,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1883,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
